ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
LAX,"Los Angeles, CA",SAN,"San Diego, CA"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",CLE,"Cleveland, OH"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",BOS,"Boston, MA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",COS,"Colorado Springs, CO"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",MSP,"Minneapolis, MN"
LAX,"Los Angeles, CA",PIT,"Pittsburgh, PA"
LAX,"Los Angeles, CA",MKC,"Kansas City, MO"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",STL,"St. Louis, MO"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",SMF,"Sacramento, CA"
LAX,"Los Angeles, CA",ELP,"El Paso, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",RNO,"Reno, NV"
LAX,"Los Angeles, CA",ABQ,"Albuquerque, NM"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",DAL,"Dallas, TX"
LAX,"Los Angeles, CA",HOU,"Houston, TX"
LAX,"Los Angeles, CA",MSY,"New Orleans, LA"
LAX,"Los Angeles, CA",BNA,"Nashville, TN"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",MDW,"Chicago, IL"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",TUS,"Tucson, AZ"
LAX,"Los Angeles, CA",MCI,"Kansas City, MO"
LAX,"Los Angeles, CA",MCE,"Merced, CA"
LAX,"Los Angeles, CA",MCE,"Merced, CA"
LAX,"Los Angeles, CA",ACK,"Nantucket, MA"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",OPF,"Miami, FL"
LAX,"Los Angeles, CA",BFI,"Seattle, WA"
LAX,"Los Angeles, CA",VNY,"Van Nuys, CA"
LAX,"Los Angeles, CA",GYY,"Gary, IN"
LAX,"Los Angeles, CA",VNY,"Van Nuys, CA"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",LAX,"Los Angeles, CA"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",MCI,"Kansas City, MO"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT"
LAX,"Los Angeles, CA",ATL,"Atlanta, GA"
LAX,"Los Angeles, CA",CHA,"Chattanooga, TN"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",DTW,"Detroit, MI"
LAX,"Los Angeles, CA",HSV,"Huntsville, AL"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",MSP,"Minneapolis, MN"
LAX,"Los Angeles, CA",MSY,"New Orleans, LA"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT"
LAX,"Los Angeles, CA",TWF,"Twin Falls, ID"
LAX,"Los Angeles, CA",ATL,"Atlanta, GA"
LAX,"Los Angeles, CA",ATL,"Atlanta, GA"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",ATL,"Atlanta, GA"
LAX,"Los Angeles, CA",DTW,"Detroit, MI"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",MSP,"Minneapolis, MN"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",SMF,"Sacramento, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",BFI,"Seattle, WA"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SNA,"Santa Ana, CA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",BOI,"Boise, ID"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",GEG,"Spokane, WA"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",BOI,"Boise, ID"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",GEG,"Spokane, WA"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",RIC,"Richmond, VA"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",GEG,"Spokane, WA"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",DCA,"Washington, DC"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",MFR,"Medford, OR"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",RDM,"Bend/Redmond, OR"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",STL,"St. Louis, MO"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",SMF,"Sacramento, CA"
LAX,"Los Angeles, CA",ELP,"El Paso, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",RNO,"Reno, NV"
LAX,"Los Angeles, CA",ABQ,"Albuquerque, NM"
LAX,"Los Angeles, CA",DAL,"Dallas, TX"
LAX,"Los Angeles, CA",HOU,"Houston, TX"
LAX,"Los Angeles, CA",BNA,"Nashville, TN"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",MDW,"Chicago, IL"
LAX,"Los Angeles, CA",TUS,"Tucson, AZ"
LAX,"Los Angeles, CA",MCI,"Kansas City, MO"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",SMF,"Sacramento, CA"
LAX,"Los Angeles, CA",ELP,"El Paso, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",DAL,"Dallas, TX"
LAX,"Los Angeles, CA",HOU,"Houston, TX"
LAX,"Los Angeles, CA",MSY,"New Orleans, LA"
LAX,"Los Angeles, CA",BNA,"Nashville, TN"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",MDW,"Chicago, IL"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",MCI,"Kansas City, MO"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",SDF,"Louisville, KY"
LAX,"Los Angeles, CA",ONT,"Ontario, CA"
LAX,"Los Angeles, CA",SDF,"Louisville, KY"
LBB,"Lubbock, TX",MAF,"Midland/Odessa, TX"
LBB,"Lubbock, TX",IAH,"Houston, TX"
LBB,"Lubbock, TX",DEN,"Denver, CO"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",EUG,"Eugene, OR"
LBB,"Lubbock, TX",IAH,"Houston, TX"
LBB,"Lubbock, TX",DEN,"Denver, CO"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",ABI,"Abilene, TX"
LBB,"Lubbock, TX",ROW,"Roswell, NM"
LBB,"Lubbock, TX",MEM,"Memphis, TN"
LBB,"Lubbock, TX",MEM,"Memphis, TN"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",MAF,"Midland/Odessa, TX"
LBB,"Lubbock, TX",AFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",MCI,"Kansas City, MO"
LBB,"Lubbock, TX",MAF,"Midland/Odessa, TX"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",PHX,"Phoenix, AZ"
LBB,"Lubbock, TX",LAW,"Lawton/Fort Sill, OK"
LBB,"Lubbock, TX",LAS,"Las Vegas, NV"
LBB,"Lubbock, TX",MAF,"Midland/Odessa, TX"
LBB,"Lubbock, TX",DAL,"Dallas, TX"
LBB,"Lubbock, TX",MCO,"Orlando, FL"
LBB,"Lubbock, TX",ADS,"Dallas, TX"
LBB,"Lubbock, TX",AFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",MAF,"Midland/Odessa, TX"
LBB,"Lubbock, TX",DEN,"Denver, CO"
LBB,"Lubbock, TX",LAS,"Las Vegas, NV"
LBB,"Lubbock, TX",DAL,"Dallas, TX"
LBB,"Lubbock, TX",HOU,"Houston, TX"
LBB,"Lubbock, TX",AUS,"Austin, TX"
LBB,"Lubbock, TX",LAS,"Las Vegas, NV"
LBB,"Lubbock, TX",DAL,"Dallas, TX"
LBB,"Lubbock, TX",ELP,"El Paso, TX"
LBB,"Lubbock, TX",ELP,"El Paso, TX"
LBB,"Lubbock, TX",PHX,"Phoenix, AZ"
LBE,"Latrobe, PA",FOK,"Westhampton, NY"
LBE,"Latrobe, PA",ACY,"Atlantic City, NJ"
LBE,"Latrobe, PA",FWA,"Fort Wayne, IN"
LBE,"Latrobe, PA",MYR,"Myrtle Beach, SC"
LBE,"Latrobe, PA",FLL,"Fort Lauderdale, FL"
LBE,"Latrobe, PA",MCO,"Orlando, FL"
LBE,"Latrobe, PA",MYR,"Myrtle Beach, SC"
LBE,"Latrobe, PA",FLL,"Fort Lauderdale, FL"
LBE,"Latrobe, PA",MCO,"Orlando, FL"
LBF,"North Platte, NE",DEN,"Denver, CO"
LBF,"North Platte, NE",BFF,"Scottsbluff, NE"
LBF,"North Platte, NE",EAR,"Kearney, NE"
LBF,"North Platte, NE",OMA,"Omaha, NE"
LBF,"North Platte, NE",MCK,"McCook, NE"
LBL,"Liberal, KS",DEN,"Denver, CO"
LBL,"Liberal, KS",DDC,"Dodge City, KS"
LCH,"Lake Charles, LA",DFW,"Dallas/Fort Worth, TX"
LCH,"Lake Charles, LA",IAH,"Houston, TX"
LCH,"Lake Charles, LA",DFW,"Dallas/Fort Worth, TX"
LCI,"Laconia, NH",TEB,"Teterboro, NJ"
LCK,"Columbus, OH",ANC,"Anchorage, AK"
LCK,"Columbus, OH",VPS,"Valparaiso, FL"
LCK,"Columbus, OH",MYR,"Myrtle Beach, SC"
LCK,"Columbus, OH",ORF,"Norfolk, VA"
LCK,"Columbus, OH",SFB,"Sanford, FL"
LCK,"Columbus, OH",PIE,"St. Petersburg, FL"
LCK,"Columbus, OH",CHS,"Charleston, SC"
LCK,"Columbus, OH",SAV,"Savannah, GA"
LCK,"Columbus, OH",PGD,"Punta Gorda, FL"
LCK,"Columbus, OH",VPS,"Valparaiso, FL"
LCK,"Columbus, OH",MYR,"Myrtle Beach, SC"
LCK,"Columbus, OH",SFB,"Sanford, FL"
LCK,"Columbus, OH",PIE,"St. Petersburg, FL"
LCK,"Columbus, OH",FLL,"Fort Lauderdale, FL"
LCK,"Columbus, OH",SRQ,"Sarasota/Bradenton, FL"
LCK,"Columbus, OH",PGD,"Punta Gorda, FL"
LCK,"Columbus, OH",ANC,"Anchorage, AK"
LCK,"Columbus, OH",ANC,"Anchorage, AK"
LCK,"Columbus, OH",ORD,"Chicago, IL"
LCK,"Columbus, OH",MEM,"Memphis, TN"
LCK,"Columbus, OH",PKB,"Parkersburg, WV"
LCK,"Columbus, OH",MEM,"Memphis, TN"
LCK,"Columbus, OH",IND,"Indianapolis, IN"
LCK,"Columbus, OH",EWR,"Newark, NJ"
LCK,"Columbus, OH",MEM,"Memphis, TN"
LCK,"Columbus, OH",SDF,"Louisville, KY"
LCK,"Columbus, OH",SDF,"Louisville, KY"
LCK,"Columbus, OH",SDF,"Louisville, KY"
LCK,"Columbus, OH",FSD,"Sioux Falls, SD"
LEB,"Lebanon-Hanover, NH",HPN,"White Plains, NY"
LEB,"Lebanon-Hanover, NH",TEB,"Teterboro, NJ"
LEB,"Lebanon-Hanover, NH",HPN,"White Plains, NY"
LEB,"Lebanon-Hanover, NH",BOS,"Boston, MA"
LEB,"Lebanon-Hanover, NH",LUK,"Cincinnati, OH"
LEB,"Lebanon-Hanover, NH",IAD,"Washington, DC"
LEB,"Lebanon-Hanover, NH",ALB,"Albany, NY"
LEW,"Lewiston/Auburn, ME",HTO,"East Hampton, NY"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",DTW,"Detroit, MI"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",HPN,"White Plains, NY"
LEX,"Lexington, KY",CLT,"Charlotte, NC"
LEX,"Lexington, KY",PHL,"Philadelphia, PA"
LEX,"Lexington, KY",CLT,"Charlotte, NC"
LEX,"Lexington, KY",CLT,"Charlotte, NC"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",VPS,"Valparaiso, FL"
LEX,"Lexington, KY",MYR,"Myrtle Beach, SC"
LEX,"Lexington, KY",SFB,"Sanford, FL"
LEX,"Lexington, KY",PIE,"St. Petersburg, FL"
LEX,"Lexington, KY",VPS,"Valparaiso, FL"
LEX,"Lexington, KY",MYR,"Myrtle Beach, SC"
LEX,"Lexington, KY",SFB,"Sanford, FL"
LEX,"Lexington, KY",PIE,"St. Petersburg, FL"
LEX,"Lexington, KY",FLL,"Fort Lauderdale, FL"
LEX,"Lexington, KY",PGD,"Punta Gorda, FL"
LEX,"Lexington, KY",DCA,"Washington, DC"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",DFW,"Dallas/Fort Worth, TX"
LEX,"Lexington, KY",ACY,"Atlantic City, NJ"
LEX,"Lexington, KY",GPT,"Gulfport/Biloxi, MS"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",TYS,"Knoxville, TN"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",DTW,"Detroit, MI"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",DCA,"Washington, DC"
LEX,"Lexington, KY",MQY,"Smyrna, TN"
LEX,"Lexington, KY",FRG,"East Farmingdale, NY"
LEX,"Lexington, KY",PLN,"Pellston, MI"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",AGS,"Augusta, GA"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",DTW,"Detroit, MI"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",DTW,"Detroit, MI"
LFT,"Lafayette, LA",ATL,"Atlanta, GA"
LFT,"Lafayette, LA",DFW,"Dallas/Fort Worth, TX"
LFT,"Lafayette, LA",IAH,"Houston, TX"
LFT,"Lafayette, LA",MSY,"New Orleans, LA"
LFT,"Lafayette, LA",IAH,"Houston, TX"
LFT,"Lafayette, LA",CLT,"Charlotte, NC"
LFT,"Lafayette, LA",ATL,"Atlanta, GA"
LFT,"Lafayette, LA",CLT,"Charlotte, NC"
LFT,"Lafayette, LA",ATL,"Atlanta, GA"
LFT,"Lafayette, LA",DFW,"Dallas/Fort Worth, TX"
LFT,"Lafayette, LA",SDF,"Louisville, KY"
LFT,"Lafayette, LA",IAH,"Houston, TX"
LFT,"Lafayette, LA",DFW,"Dallas/Fort Worth, TX"
LFT,"Lafayette, LA",GSO,"Greensboro/High Point, NC"
LFT,"Lafayette, LA",MEM,"Memphis, TN"
LFT,"Lafayette, LA",JAN,"Jackson/Vicksburg, MS"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",BFI,"Seattle, WA"
LGA,"New York, NY",TPA,"Tampa, FL"
LGA,"New York, NY",DEN,"Denver, CO"
LGA,"New York, NY",JAX,"Jacksonville, FL"
LGA,"New York, NY",MSY,"New Orleans, LA"
LGA,"New York, NY",BNA,"Nashville, TN"
LGA,"New York, NY",FLL,"Fort Lauderdale, FL"
LGA,"New York, NY",RSW,"Fort Myers, FL"
LGA,"New York, NY",MCO,"Orlando, FL"
LGA,"New York, NY",CHS,"Charleston, SC"
LGA,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL"
LGA,"New York, NY",SAV,"Savannah, GA"
LGA,"New York, NY",MOB,"Mobile, AL"
LGA,"New York, NY",BNA,"Nashville, TN"
LGA,"New York, NY",RSW,"Fort Myers, FL"
LGA,"New York, NY",MCO,"Orlando, FL"
LGA,"New York, NY",CHS,"Charleston, SC"
LGA,"New York, NY",JAX,"Jacksonville, FL"
LGA,"New York, NY",BNA,"Nashville, TN"
LGA,"New York, NY",BOS,"Boston, MA"
LGA,"New York, NY",SRQ,"Sarasota/Bradenton, FL"
LGA,"New York, NY",CHS,"Charleston, SC"
LGA,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL"
LGA,"New York, NY",SAV,"Savannah, GA"
LGA,"New York, NY",MVY,"Martha's Vineyard, MA"
LGA,"New York, NY",ACK,"Nantucket, MA"
LGA,"New York, NY",JHW,"Jamestown, NY"
LGA,"New York, NY",ZXU,"North Kingstown, RI"
LGA,"New York, NY",MIA,"Miami, FL"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",TPA,"Tampa, FL"
LGA,"New York, NY",GGG,"Longview, TX"
LGA,"New York, NY",FCA,"Kalispell, MT"
LGA,"New York, NY",CLT,"Charlotte, NC"
LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX"
LGA,"New York, NY",BNA,"Nashville, TN"
LGA,"New York, NY",CHS,"Charleston, SC"
LGA,"New York, NY",LIT,"Little Rock, AR"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",STL,"St. Louis, MO"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",BWI,"Baltimore, MD"
LGA,"New York, NY",CLT,"Charlotte, NC"
LGA,"New York, NY",IND,"Indianapolis, IN"
LGA,"New York, NY",RDU,"Raleigh/Durham, NC"
LGA,"New York, NY",DCA,"Washington, DC"
LGA,"New York, NY",MIA,"Miami, FL"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",CLT,"Charlotte, NC"
LGA,"New York, NY",DCA,"Washington, DC"
LGA,"New York, NY",MIA,"Miami, FL"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",DEN,"Denver, CO"
LGA,"New York, NY",IND,"Indianapolis, IN"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",DTW,"Detroit, MI"
LGA,"New York, NY",MCO,"Orlando, FL"
LGA,"New York, NY",MYR,"Myrtle Beach, SC"
LGA,"New York, NY",BNA,"Nashville, TN"
LGA,"New York, NY",SJU,"San Juan, PR"
LGA,"New York, NY",DTW,"Detroit, MI"
LGA,"New York, NY",MIA,"Miami, FL"
LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX"
LGA,"New York, NY",FLL,"Fort Lauderdale, FL"
LGA,"New York, NY",RSW,"Fort Myers, FL"
LGA,"New York, NY",MCO,"Orlando, FL"
LGA,"New York, NY",LAX,"Los Angeles, CA"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",IAD,"Washington, DC"
LGA,"New York, NY",ATL,"Atlanta, GA"
LGA,"New York, NY",COS,"Colorado Springs, CO"
LGA,"New York, NY",DAB,"Daytona Beach, FL"
LGA,"New York, NY",DEN,"Denver, CO"
LGA,"New York, NY",FLL,"Fort Lauderdale, FL"
LGA,"New York, NY",MIA,"Miami, FL"
LGA,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL"
LGA,"New York, NY",SRQ,"Sarasota/Bradenton, FL"
LGA,"New York, NY",ATL,"Atlanta, GA"
LGA,"New York, NY",BOS,"Boston, MA"
LGA,"New York, NY",DTW,"Detroit, MI"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",MIA,"Miami, FL"
LGA,"New York, NY",ATL,"Atlanta, GA"
LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX"
LGA,"New York, NY",DTW,"Detroit, MI"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",MSP,"Minneapolis, MN"
LGA,"New York, NY",PBI,"West Palm Beach/Palm Beach, FL"
LGA,"New York, NY",RSW,"Fort Myers, FL"
LGA,"New York, NY",TPA,"Tampa, FL"
LGA,"New York, NY",DTW,"Detroit, MI"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",DEN,"Denver, CO"
LGA,"New York, NY",BFF,"Scottsbluff, NE"
LGA,"New York, NY",IAD,"Washington, DC"
LGA,"New York, NY",ORD,"Chicago, IL"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",DEN,"Denver, CO"
LGA,"New York, NY",JAX,"Jacksonville, FL"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",DEN,"Denver, CO"
LGA,"New York, NY",CLE,"Cleveland, OH"
LGA,"New York, NY",DTW,"Detroit, MI"
LGA,"New York, NY",RAP,"Rapid City, SD"
LGA,"New York, NY",CVG,"Cincinnati, OH"
LGA,"New York, NY",BUF,"Buffalo, NY"
LGA,"New York, NY",STL,"St. Louis, MO"
LGA,"New York, NY",IAH,"Houston, TX"
LGA,"New York, NY",CMH,"Columbus, OH"
LGA,"New York, NY",GSO,"Greensboro/High Point, NC"
